Using downloaded and verified file: /home/carlosgil/.medmnist/bloodmnist.npz
Using downloaded and verified file: /home/carlosgil/.medmnist/bloodmnist.npz
Using downloaded and verified file: /home/carlosgil/.medmnist/bloodmnist.npz
Using downloaded and verified file: /home/carlosgil/.medmnist/bloodmnist.npz
| Wide-Resnet 28x10
P(x) | 26:71 f(x_p_d)=   3.438799381 f(x_q)=   3.637186527 d=  -0.198387146
P(y|x) 26:2489 loss=   0.352204829, acc=   0.875000000
P(x) | 26:72 f(x_p_d)=   3.589228630 f(x_q)=   3.910849333 d=  -0.321620703
P(y|x) 26:2490 loss=   0.246384308, acc=   0.937500000
P(x) | 26:73 f(x_p_d)=   4.004188538 f(x_q)=   4.066510677 d=  -0.062322140
P(y|x) 26:2491 loss=   0.493966013, acc=   0.812500000
P(x) | 26:74 f(x_p_d)=   4.099674225 f(x_q)=   4.308454990 d=  -0.208780766
P(y|x) 26:2492 loss=   0.451104313, acc=   0.820312500
P(x) | 26:75 f(x_p_d)=   4.293082237 f(x_q)=   4.392150879 d=  -0.099068642
P(y|x) 26:2493 loss=   0.364949137, acc=   0.867187500
P(x) | 26:76 f(x_p_d)=   4.356177330 f(x_q)=   4.407071114 d=  -0.050893784
P(y|x) 26:2494 loss=   0.421220541, acc=   0.812500000
P(x) | 26:77 f(x_p_d)=   4.312892437 f(x_q)=   4.439429283 d=  -0.126536846
P(y|x) 26:2495 loss=   0.272689223, acc=   0.921875000
P(x) | 26:78 f(x_p_d)=   4.419181347 f(x_q)=   4.557500839 d=  -0.138319492
P(y|x) 26:2496 loss=   0.377467453, acc=   0.843750000
P(x) | 26:79 f(x_p_d)=   4.405111313 f(x_q)=   4.565427303 d=  -0.160315990
P(y|x) 26:2497 loss=   0.436940461, acc=   0.835937500
P(x) | 26:80 f(x_p_d)=   4.353807449 f(x_q)=   4.379155159 d=  -0.025347710
P(y|x) 26:2498 loss=   0.440868556, acc=   0.859375000
P(x) | 26:81 f(x_p_d)=   4.198921680 f(x_q)=   4.206271172 d=  -0.007349491
P(y|x) 26:2499 loss=   0.412212491, acc=   0.875000000
P(x) | 26:82 f(x_p_d)=   4.122009277 f(x_q)=   4.104252815 d=   0.017756462
P(y|x) 26:2500 loss=   0.387936294, acc=   0.875000000
P(x) | 26:83 f(x_p_d)=   4.070768833 f(x_q)=   4.121799946 d=  -0.051031113
P(y|x) 26:2501 loss=   0.376819611, acc=   0.867187500
P(x) | 26:84 f(x_p_d)=   4.086368561 f(x_q)=   4.117709637 d=  -0.031341076
P(y|x) 26:2502 loss=   0.354850501, acc=   0.875000000
P(x) | 26:85 f(x_p_d)=   3.875044823 f(x_q)=   3.917226076 d=  -0.042181253
P(y|x) 26:2503 loss=   0.337305009, acc=   0.882812500
P(x) | 26:86 f(x_p_d)=   3.810495138 f(x_q)=   3.881893158 d=  -0.071398020
P(y|x) 26:2504 loss=   0.381633788, acc=   0.890625000
P(x) | 26:87 f(x_p_d)=   3.666234016 f(x_q)=   3.851463795 d=  -0.185229778
P(y|x) 26:2505 loss=   0.284705728, acc=   0.914062500
P(x) | 26:88 f(x_p_d)=   3.694094181 f(x_q)=   3.808615685 d=  -0.114521503
P(y|x) 26:2506 loss=   0.373467356, acc=   0.835937500
P(x) | 26:89 f(x_p_d)=   3.476934433 f(x_q)=   3.672996283 d=  -0.196061850
P(y|x) 26:2507 loss=   0.435707420, acc=   0.820312500
P(x) | 26:90 f(x_p_d)=   3.495538950 f(x_q)=   3.536752701 d=  -0.041213751
P(y|x) 26:2508 loss=   0.405365169, acc=   0.851562500
P(x) | 26:91 f(x_p_d)=   3.477611542 f(x_q)=   3.596779585 d=  -0.119168043
P(y|x) 26:2509 loss=   0.348531902, acc=   0.882812500
P(x) | 26:92 f(x_p_d)=   3.605663538 f(x_q)=   3.521446228 d=   0.084217310
P(y|x) 26:2510 loss=   0.331315875, acc=   0.890625000
Epoch 26: Valid Loss 0.41204628348350525, Valid Acc 0.8592289686203003
Best Valid!: 0.8592289686203003
P(x) | 27:0 f(x_p_d)=   3.683537483 f(x_q)=   3.824150801 d=  -0.140613317
P(y|x) 27:2511 loss=   0.305025280, acc=   0.890625000
P(x) | 27:1 f(x_p_d)=   3.617052078 f(x_q)=   3.698712826 d=  -0.081660748
P(y|x) 27:2512 loss=   0.363333642, acc=   0.906250000
P(x) | 27:2 f(x_p_d)=   3.699744225 f(x_q)=   3.744251251 d=  -0.044507027
P(y|x) 27:2513 loss=   0.270225316, acc=   0.906250000
P(x) | 27:3 f(x_p_d)=   3.569094181 f(x_q)=   3.691464901 d=  -0.122370720
P(y|x) 27:2514 loss=   0.375289053, acc=   0.851562500
P(x) | 27:4 f(x_p_d)=   3.819827557 f(x_q)=   3.887412071 d=  -0.067584515
P(y|x) 27:2515 loss=   0.315427929, acc=   0.875000000
P(x) | 27:5 f(x_p_d)=   3.729304790 f(x_q)=   3.808528900 d=  -0.079224110
P(y|x) 27:2516 loss=   0.370006144, acc=   0.851562500
P(x) | 27:6 f(x_p_d)=   3.818564892 f(x_q)=   3.758013248 d=   0.060551643
P(y|x) 27:2517 loss=   0.326787740, acc=   0.890625000
P(x) | 27:7 f(x_p_d)=   3.717465878 f(x_q)=   3.805623055 d=  -0.088157177
P(y|x) 27:2518 loss=   0.391791612, acc=   0.867187500
P(x) | 27:8 f(x_p_d)=   3.935265303 f(x_q)=   3.981768608 d=  -0.046503305
P(y|x) 27:2519 loss=   0.286344528, acc=   0.890625000
P(x) | 27:9 f(x_p_d)=   4.003935337 f(x_q)=   4.124031067 d=  -0.120095730
P(y|x) 27:2520 loss=   0.359160900, acc=   0.882812500
P(x) | 27:10 f(x_p_d)=   4.000176430 f(x_q)=   4.175951958 d=  -0.175775528
P(y|x) 27:2521 loss=   0.393623352, acc=   0.835937500
P(x) | 27:11 f(x_p_d)=   4.018656731 f(x_q)=   4.076077461 d=  -0.057420731
P(y|x) 27:2522 loss=   0.308694929, acc=   0.890625000
P(x) | 27:12 f(x_p_d)=   3.874779463 f(x_q)=   3.912690639 d=  -0.037911177
P(y|x) 27:2523 loss=   0.270391643, acc=   0.921875000
P(x) | 27:13 f(x_p_d)=   3.751791000 f(x_q)=   3.784656286 d=  -0.032865286
P(y|x) 27:2524 loss=   0.378719330, acc=   0.859375000
P(x) | 27:14 f(x_p_d)=   3.661070108 f(x_q)=   3.595679283 d=   0.065390825
P(y|x) 27:2525 loss=   0.316352516, acc=   0.867187500
P(x) | 27:15 f(x_p_d)=   3.765439034 f(x_q)=   3.887248278 d=  -0.121809244
P(y|x) 27:2526 loss=   0.369040370, acc=   0.851562500
P(x) | 27:16 f(x_p_d)=   3.979880095 f(x_q)=   4.165179729 d=  -0.185299635
P(y|x) 27:2527 loss=   0.497422725, acc=   0.812500000
P(x) | 27:17 f(x_p_d)=   4.398678780 f(x_q)=   4.507449150 d=  -0.108770370
P(y|x) 27:2528 loss=   0.257711947, acc=   0.937500000
P(x) | 27:18 f(x_p_d)=   4.269993782 f(x_q)=   4.497526169 d=  -0.227532387
P(y|x) 27:2529 loss=   0.296824604, acc=   0.921875000
P(x) | 27:19 f(x_p_d)=   4.740632057 f(x_q)=   4.839228630 d=  -0.098596573
P(y|x) 27:2530 loss=   0.413962513, acc=   0.843750000
P(x) | 27:20 f(x_p_d)=   4.986514091 f(x_q)=   5.148285866 d=  -0.161771774
P(y|x) 27:2531 loss=   0.339020789, acc=   0.859375000
P(x) | 27:21 f(x_p_d)=   4.871279716 f(x_q)=   5.114861012 d=  -0.243581295
P(y|x) 27:2532 loss=   0.390636265, acc=   0.875000000
P(x) | 27:22 f(x_p_d)=   5.066720009 f(x_q)=   5.037563324 d=   0.029156685
P(y|x) 27:2533 loss=   0.302489966, acc=   0.906250000
P(x) | 27:23 f(x_p_d)=   4.884941578 f(x_q)=   5.034383774 d=  -0.149442196
P(y|x) 27:2534 loss=   0.363911092, acc=   0.843750000
P(x) | 27:24 f(x_p_d)=   4.921812057 f(x_q)=   4.951505661 d=  -0.029693604
P(y|x) 27:2535 loss=   0.382603079, acc=   0.890625000
P(x) | 27:25 f(x_p_d)=   4.802798271 f(x_q)=   4.824734688 d=  -0.021936417
P(y|x) 27:2536 loss=   0.351288259, acc=   0.867187500
P(x) | 27:26 f(x_p_d)=   4.808751106 f(x_q)=   4.780842304 d=   0.027908802
P(y|x) 27:2537 loss=   0.312726706, acc=   0.914062500
P(x) | 27:27 f(x_p_d)=   4.630637169 f(x_q)=   4.780796528 d=  -0.150159359
P(y|x) 27:2538 loss=   0.286123604, acc=   0.898437500
P(x) | 27:28 f(x_p_d)=   4.327888489 f(x_q)=   4.399906158 d=  -0.072017670
P(y|x) 27:2539 loss=   0.338319808, acc=   0.882812500
P(x) | 27:29 f(x_p_d)=   4.288385868 f(x_q)=   4.418624878 d=  -0.130239010
P(y|x) 27:2540 loss=   0.312772542, acc=   0.859375000
P(x) | 27:30 f(x_p_d)=   4.041911602 f(x_q)=   4.204394817 d=  -0.162483215
P(y|x) 27:2541 loss=   0.351573586, acc=   0.890625000
P(x) | 27:31 f(x_p_d)=   4.001792908 f(x_q)=   4.028155327 d=  -0.026362419
P(y|x) 27:2542 loss=   0.335660845, acc=   0.875000000
P(x) | 27:32 f(x_p_d)=   3.669901371 f(x_q)=   3.834414721 d=  -0.164513350
P(y|x) 27:2543 loss=   0.303625673, acc=   0.929687500
P(x) | 27:33 f(x_p_d)=   3.713686228 f(x_q)=   3.677963257 d=   0.035722971
P(y|x) 27:2544 loss=   0.388422936, acc=   0.851562500
P(x) | 27:34 f(x_p_d)=   3.658308029 f(x_q)=   3.844389200 d=  -0.186081171
P(y|x) 27:2545 loss=   0.319799274, acc=   0.875000000
P(x) | 27:35 f(x_p_d)=   4.205492973 f(x_q)=   4.314113617 d=  -0.108620644
P(y|x) 27:2546 loss=   0.400269985, acc=   0.851562500
P(x) | 27:36 f(x_p_d)=   4.302004337 f(x_q)=   4.382725716 d=  -0.080721378
P(y|x) 27:2547 loss=   0.335103005, acc=   0.890625000
P(x) | 27:37 f(x_p_d)=   4.204940796 f(x_q)=   4.673891068 d=  -0.468950272
P(y|x) 27:2548 loss=   0.329539299, acc=   0.859375000
P(x) | 27:38 f(x_p_d)=   4.123404026 f(x_q)=   4.241365433 d=  -0.117961407
P(y|x) 27:2549 loss=   0.440716505, acc=   0.859375000
P(x) | 27:39 f(x_p_d)=   3.777988434 f(x_q)=   4.190504074 d=  -0.412515640
P(y|x) 27:2550 loss=   0.344749302, acc=   0.882812500
P(x) | 27:40 f(x_p_d)=   3.682355881 f(x_q)=   3.916303396 d=  -0.233947515
P(y|x) 27:2551 loss=   0.355690926, acc=   0.867187500
P(x) | 27:41 f(x_p_d)=   3.503139496 f(x_q)=   3.703881979 d=  -0.200742483
P(y|x) 27:2552 loss=   0.332931608, acc=   0.882812500
P(x) | 27:42 f(x_p_d)=   3.568153620 f(x_q)=   3.708895683 d=  -0.140742064
P(y|x) 27:2553 loss=   0.332762420, acc=   0.875000000
P(x) | 27:43 f(x_p_d)=   3.653064728 f(x_q)=   3.613666534 d=   0.039398193
P(y|x) 27:2554 loss=   0.417837322, acc=   0.875000000
P(x) | 27:44 f(x_p_d)=   3.706649780 f(x_q)=   3.551048279 d=   0.155601501
P(y|x) 27:2555 loss=   0.336228848, acc=   0.906250000
P(x) | 27:45 f(x_p_d)=   3.394553185 f(x_q)=   3.578261375 d=  -0.183708191
P(y|x) 27:2556 loss=   0.398993075, acc=   0.828125000
P(x) | 27:46 f(x_p_d)=   3.683154345 f(x_q)=   3.772867203 d=  -0.089712858
P(y|x) 27:2557 loss=   0.317316711, acc=   0.867187500
P(x) | 27:47 f(x_p_d)=   3.996796131 f(x_q)=   4.102584839 d=  -0.105788708
P(y|x) 27:2558 loss=   0.305992782, acc=   0.898437500
P(x) | 27:48 f(x_p_d)=   4.142661095 f(x_q)=   4.240758896 d=  -0.098097801
P(y|x) 27:2559 loss=   0.425744116, acc=   0.867187500
P(x) | 27:49 f(x_p_d)=   4.273880959 f(x_q)=   4.296219349 d=  -0.022338390
P(y|x) 27:2560 loss=   0.409136057, acc=   0.882812500
P(x) | 27:50 f(x_p_d)=   4.422285557 f(x_q)=   4.413616657 d=   0.008668900
P(y|x) 27:2561 loss=   0.351708651, acc=   0.921875000
P(x) | 27:51 f(x_p_d)=   4.402872562 f(x_q)=   4.582557678 d=  -0.179685116
P(y|x) 27:2562 loss=   0.393582404, acc=   0.804687500
P(x) | 27:52 f(x_p_d)=   4.584051132 f(x_q)=   4.818881989 d=  -0.234830856
P(y|x) 27:2563 loss=   0.288599491, acc=   0.906250000
P(x) | 27:53 f(x_p_d)=   4.424290657 f(x_q)=   4.553424358 d=  -0.129133701
P(y|x) 27:2564 loss=   0.362948984, acc=   0.867187500
P(x) | 27:54 f(x_p_d)=   4.270986080 f(x_q)=   4.420303822 d=  -0.149317741
P(y|x) 27:2565 loss=   0.429824114, acc=   0.875000000
P(x) | 27:55 f(x_p_d)=   4.053267956 f(x_q)=   4.043672085 d=   0.009595871
P(y|x) 27:2566 loss=   0.275948048, acc=   0.953125000
P(x) | 27:56 f(x_p_d)=   3.961364269 f(x_q)=   3.964111567 d=  -0.002747297
P(y|x) 27:2567 loss=   0.319060296, acc=   0.921875000
P(x) | 27:57 f(x_p_d)=   4.002600670 f(x_q)=   4.115964413 d=  -0.113363743
P(y|x) 27:2568 loss=   0.414221287, acc=   0.867187500
P(x) | 27:58 f(x_p_d)=   4.097757816 f(x_q)=   4.093364716 d=   0.004393101
P(y|x) 27:2569 loss=   0.334981233, acc=   0.882812500
P(x) | 27:59 f(x_p_d)=   4.186293125 f(x_q)=   3.952061653 d=   0.234231472
P(y|x) 27:2570 loss=   0.298339039, acc=   0.921875000
P(x) | 27:60 f(x_p_d)=   4.256345272 f(x_q)=   4.391634464 d=  -0.135289192
P(y|x) 27:2571 loss=   0.394326985, acc=   0.867187500
P(x) | 27:61 f(x_p_d)=   4.712206364 f(x_q)=   4.787996292 d=  -0.075789928
P(y|x) 27:2572 loss=   0.352773994, acc=   0.851562500
P(x) | 27:62 f(x_p_d)=   4.890153885 f(x_q)=   5.142750740 d=  -0.252596855
P(y|x) 27:2573 loss=   0.333783418, acc=   0.867187500
P(x) | 27:63 f(x_p_d)=   5.411898136 f(x_q)=   5.474075317 d=  -0.062177181
P(y|x) 27:2574 loss=   0.374218971, acc=   0.875000000
P(x) | 27:64 f(x_p_d)=   5.282525539 f(x_q)=   5.586730003 d=  -0.304204464
P(y|x) 27:2575 loss=   0.367231995, acc=   0.835937500
P(x) | 27:65 f(x_p_d)=   5.255760193 f(x_q)=   5.591387749 d=  -0.335627556
P(y|x) 27:2576 loss=   0.417050123, acc=   0.859375000
P(x) | 27:66 f(x_p_d)=   5.013229370 f(x_q)=   5.575202942 d=  -0.561973572
P(y|x) 27:2577 loss=   0.351302594, acc=   0.898437500
P(x) | 27:67 f(x_p_d)=   5.013055801 f(x_q)=   5.030303478 d=  -0.017247677
P(y|x) 27:2578 loss=   0.370324194, acc=   0.851562500
P(x) | 27:68 f(x_p_d)=   4.903406620 f(x_q)=   4.874825478 d=   0.028581142
P(y|x) 27:2579 loss=   0.356042892, acc=   0.851562500
P(x) | 27:69 f(x_p_d)=   4.756942749 f(x_q)=   4.773530960 d=  -0.016588211
P(y|x) 27:2580 loss=   0.405823350, acc=   0.828125000
P(x) | 27:70 f(x_p_d)=   4.367186546 f(x_q)=   4.423748016 d=  -0.056561470
P(y|x) 27:2581 loss=   0.371028751, acc=   0.851562500
P(x) | 27:71 f(x_p_d)=   4.131975174 f(x_q)=   4.157795429 d=  -0.025820255
P(y|x) 27:2582 loss=   0.295320868, acc=   0.890625000
P(x) | 27:72 f(x_p_d)=   3.901432991 f(x_q)=   3.592857361 d=   0.308575630
P(y|x) 27:2583 loss=   0.414325833, acc=   0.859375000
P(x) | 27:73 f(x_p_d)=   3.286927223 f(x_q)=   3.352571964 d=  -0.065644741
P(y|x) 27:2584 loss=   0.346387506, acc=   0.921875000
P(x) | 27:74 f(x_p_d)=   3.034197330 f(x_q)=   2.334145546 d=   0.700051785
P(y|x) 27:2585 loss=   0.370766848, acc=   0.875000000
P(x) | 27:75 f(x_p_d)=   3.140410185 f(x_q)=   3.064611197 d=   0.075798988
P(y|x) 27:2586 loss=   0.380215168, acc=   0.882812500
P(x) | 27:76 f(x_p_d)=   3.555575848 f(x_q)=   3.693467140 d=  -0.137891293
P(y|x) 27:2587 loss=   0.401836336, acc=   0.875000000
P(x) | 27:77 f(x_p_d)=   4.249934196 f(x_q)=   4.394261360 d=  -0.144327164
P(y|x) 27:2588 loss=   0.371068448, acc=   0.859375000
P(x) | 27:78 f(x_p_d)=   4.955121517 f(x_q)=   5.071270466 d=  -0.116148949
P(y|x) 27:2589 loss=   0.364205837, acc=   0.843750000
P(x) | 27:79 f(x_p_d)=   5.571173668 f(x_q)=   5.598546982 d=  -0.027373314
P(y|x) 27:2590 loss=   0.327746958, acc=   0.859375000
P(x) | 27:80 f(x_p_d)=   5.880997181 f(x_q)=   6.167313576 d=  -0.286316395
P(y|x) 27:2591 loss=   0.345555276, acc=   0.851562500
P(x) | 27:81 f(x_p_d)=   5.863378525 f(x_q)=   6.551764488 d=  -0.688385963
P(y|x) 27:2592 loss=   0.367411435, acc=   0.898437500
P(x) | 27:82 f(x_p_d)=   5.696028233 f(x_q)=   6.144272327 d=  -0.448244095
P(y|x) 27:2593 loss=   0.425734431, acc=   0.820312500
P(x) | 27:83 f(x_p_d)=   5.757360458 f(x_q)=   6.149098873 d=  -0.391738415
P(y|x) 27:2594 loss=   0.423190236, acc=   0.859375000
P(x) | 27:84 f(x_p_d)=   5.408279419 f(x_q)=   5.673134327 d=  -0.264854908
P(y|x) 27:2595 loss=   0.372273386, acc=   0.867187500
P(x) | 27:85 f(x_p_d)=   5.329515934 f(x_q)=   5.440531254 d=  -0.111015320
P(y|x) 27:2596 loss=   0.353770316, acc=   0.867187500
P(x) | 27:86 f(x_p_d)=   5.351878166 f(x_q)=   5.338878155 d=   0.013000011
P(y|x) 27:2597 loss=   0.329219550, acc=   0.875000000
P(x) | 27:87 f(x_p_d)=   5.259657860 f(x_q)=   5.338608742 d=  -0.078950882
P(y|x) 27:2598 loss=   0.387118906, acc=   0.867187500
P(x) | 27:88 f(x_p_d)=   5.047236443 f(x_q)=   4.982771873 d=   0.064464569
P(y|x) 27:2599 loss=   0.451656789, acc=   0.828125000
P(x) | 27:89 f(x_p_d)=   4.605114460 f(x_q)=   4.763478279 d=  -0.158363819
P(y|x) 27:2600 loss=   0.390216500, acc=   0.867187500
P(x) | 27:90 f(x_p_d)=   4.397939682 f(x_q)=   4.675345898 d=  -0.277406216
P(y|x) 27:2601 loss=   0.421654582, acc=   0.859375000
P(x) | 27:91 f(x_p_d)=   4.216696739 f(x_q)=   4.442227364 d=  -0.225530624
P(y|x) 27:2602 loss=   0.392057866, acc=   0.875000000
P(x) | 27:92 f(x_p_d)=   4.058364868 f(x_q)=   4.236373901 d=  -0.178009033
P(y|x) 27:2603 loss=   0.400619179, acc=   0.890625000
Epoch 27: Valid Loss 0.4804622530937195, Valid Acc 0.832359790802002
P(x) | 28:0 f(x_p_d)=   3.998006821 f(x_q)=   4.174151897 d=  -0.176145077
P(y|x) 28:2604 loss=   0.353294760, acc=   0.898437500
P(x) | 28:1 f(x_p_d)=   3.994252682 f(x_q)=   4.164529800 d=  -0.170277119
P(y|x) 28:2605 loss=   0.394570440, acc=   0.890625000
P(x) | 28:2 f(x_p_d)=   4.047273636 f(x_q)=   4.249606609 d=  -0.202332973
P(y|x) 28:2606 loss=   0.354099303, acc=   0.882812500
P(x) | 28:3 f(x_p_d)=   4.081004143 f(x_q)=   4.222828388 d=  -0.141824245
P(y|x) 28:2607 loss=   0.419416249, acc=   0.859375000
P(x) | 28:4 f(x_p_d)=   4.257419109 f(x_q)=   4.244436741 d=   0.012982368
P(y|x) 28:2608 loss=   0.316756099, acc=   0.890625000
P(x) | 28:5 f(x_p_d)=   4.116511345 f(x_q)=   4.255707741 d=  -0.139196396
P(y|x) 28:2609 loss=   0.328956038, acc=   0.898437500
P(x) | 28:6 f(x_p_d)=   4.192505836 f(x_q)=   4.406236172 d=  -0.213730335
P(y|x) 28:2610 loss=   0.334628075, acc=   0.875000000
P(x) | 28:7 f(x_p_d)=   4.368696213 f(x_q)=   4.412909985 d=  -0.044213772
P(y|x) 28:2611 loss=   0.284125775, acc=   0.882812500
P(x) | 28:8 f(x_p_d)=   4.373518467 f(x_q)=   4.327139854 d=   0.046378613
P(y|x) 28:2612 loss=   0.367418349, acc=   0.867187500
P(x) | 28:9 f(x_p_d)=   4.307405949 f(x_q)=   4.338325500 d=  -0.030919552
P(y|x) 28:2613 loss=   0.322143316, acc=   0.890625000
P(x) | 28:10 f(x_p_d)=   4.363002777 f(x_q)=   4.329298496 d=   0.033704281
P(y|x) 28:2614 loss=   0.406845599, acc=   0.828125000
P(x) | 28:11 f(x_p_d)=   4.430325508 f(x_q)=   4.472911835 d=  -0.042586327
P(y|x) 28:2615 loss=   0.415051371, acc=   0.835937500
P(x) | 28:12 f(x_p_d)=   4.337691307 f(x_q)=   4.575540543 d=  -0.237849236
P(y|x) 28:2616 loss=   0.375566989, acc=   0.867187500
P(x) | 28:13 f(x_p_d)=   4.437987328 f(x_q)=   4.600437164 d=  -0.162449837
P(y|x) 28:2617 loss=   0.360350698, acc=   0.867187500
P(x) | 28:14 f(x_p_d)=   4.269613266 f(x_q)=   4.191863060 d=   0.077750206
P(y|x) 28:2618 loss=   0.341890484, acc=   0.882812500
P(x) | 28:15 f(x_p_d)=   4.158872604 f(x_q)=   4.155966759 d=   0.002905846
P(y|x) 28:2619 loss=   0.371971905, acc=   0.898437500
P(x) | 28:16 f(x_p_d)=   4.100655556 f(x_q)=   4.202898026 d=  -0.102242470
P(y|x) 28:2620 loss=   0.384566635, acc=   0.851562500
P(x) | 28:17 f(x_p_d)=   3.843379021 f(x_q)=   4.130250454 d=  -0.286871433
P(y|x) 28:2621 loss=   0.322402388, acc=   0.914062500
P(x) | 28:18 f(x_p_d)=   3.702151537 f(x_q)=   3.795568228 d=  -0.093416691
P(y|x) 28:2622 loss=   0.391706347, acc=   0.898437500
P(x) | 28:19 f(x_p_d)=   3.793174744 f(x_q)=   3.947656155 d=  -0.154481411
P(y|x) 28:2623 loss=   0.394641668, acc=   0.843750000
P(x) | 28:20 f(x_p_d)=   3.852093935 f(x_q)=   4.034962654 d=  -0.182868719
P(y|x) 28:2624 loss=   0.406786561, acc=   0.843750000
P(x) | 28:21 f(x_p_d)=   3.948268890 f(x_q)=   4.138040543 d=  -0.189771652
P(y|x) 28:2625 loss=   0.356835812, acc=   0.867187500
P(x) | 28:22 f(x_p_d)=   4.039229393 f(x_q)=   4.173550606 d=  -0.134321213
P(y|x) 28:2626 loss=   0.428477645, acc=   0.859375000
P(x) | 28:23 f(x_p_d)=   4.131569386 f(x_q)=   4.414811134 d=  -0.283241749
P(y|x) 28:2627 loss=   0.284967840, acc=   0.914062500
P(x) | 28:24 f(x_p_d)=   4.324281693 f(x_q)=   4.387981892 d=  -0.063700199
P(y|x) 28:2628 loss=   0.355299950, acc=   0.867187500
P(x) | 28:25 f(x_p_d)=   4.255498409 f(x_q)=   4.427386284 d=  -0.171887875
P(y|x) 28:2629 loss=   0.312987953, acc=   0.929687500
P(x) | 28:26 f(x_p_d)=   4.215386391 f(x_q)=   4.400193214 d=  -0.184806824
P(y|x) 28:2630 loss=   0.306032419, acc=   0.921875000
P(x) | 28:27 f(x_p_d)=   4.149111271 f(x_q)=   4.171513557 d=  -0.022402287
P(y|x) 28:2631 loss=   0.311120510, acc=   0.906250000
P(x) | 28:28 f(x_p_d)=   4.104996204 f(x_q)=   4.325160980 d=  -0.220164776
P(y|x) 28:2632 loss=   0.396218956, acc=   0.859375000
P(x) | 28:29 f(x_p_d)=   4.192340851 f(x_q)=   4.167391777 d=   0.024949074
P(y|x) 28:2633 loss=   0.332335114, acc=   0.851562500
P(x) | 28:30 f(x_p_d)=   3.752591610 f(x_q)=   4.012142181 d=  -0.259550571
P(y|x) 28:2634 loss=   0.288096189, acc=   0.898437500
P(x) | 28:31 f(x_p_d)=   4.058401108 f(x_q)=   4.025291443 d=   0.033109665
P(y|x) 28:2635 loss=   0.338891089, acc=   0.898437500
P(x) | 28:32 f(x_p_d)=   4.080372334 f(x_q)=   4.067576408 d=   0.012795925
P(y|x) 28:2636 loss=   0.265187383, acc=   0.937500000
P(x) | 28:33 f(x_p_d)=   4.059160233 f(x_q)=   4.249383926 d=  -0.190223694
P(y|x) 28:2637 loss=   0.330775261, acc=   0.929687500
P(x) | 28:34 f(x_p_d)=   4.229159355 f(x_q)=   4.239588261 d=  -0.010428905
P(y|x) 28:2638 loss=   0.271372676, acc=   0.937500000
P(x) | 28:35 f(x_p_d)=   4.287066936 f(x_q)=   4.298586845 d=  -0.011519909
P(y|x) 28:2639 loss=   0.419830799, acc=   0.820312500
P(x) | 28:36 f(x_p_d)=   4.322177887 f(x_q)=   4.357982635 d=  -0.035804749
P(y|x) 28:2640 loss=   0.364642829, acc=   0.867187500
P(x) | 28:37 f(x_p_d)=   4.402806282 f(x_q)=   4.348258972 d=   0.054547310
P(y|x) 28:2641 loss=   0.398660541, acc=   0.835937500
P(x) | 28:38 f(x_p_d)=   4.241650581 f(x_q)=   4.568711281 d=  -0.327060699
P(y|x) 28:2642 loss=   0.323521256, acc=   0.898437500
P(x) | 28:39 f(x_p_d)=   4.221325874 f(x_q)=   4.560410500 d=  -0.339084625
P(y|x) 28:2643 loss=   0.313320518, acc=   0.898437500
P(x) | 28:40 f(x_p_d)=   4.483105183 f(x_q)=   4.492789745 d=  -0.009684563
P(y|x) 28:2644 loss=   0.304088384, acc=   0.898437500
P(x) | 28:41 f(x_p_d)=   4.619785309 f(x_q)=   4.624745369 d=  -0.004960060
P(y|x) 28:2645 loss=   0.340059102, acc=   0.882812500
P(x) | 28:42 f(x_p_d)=   4.732846260 f(x_q)=   4.775032043 d=  -0.042185783
P(y|x) 28:2646 loss=   0.310756445, acc=   0.882812500
P(x) | 28:43 f(x_p_d)=   4.772480965 f(x_q)=   4.837157249 d=  -0.064676285
P(y|x) 28:2647 loss=   0.372228801, acc=   0.843750000
P(x) | 28:44 f(x_p_d)=   4.839426994 f(x_q)=   4.802650452 d=   0.036776543
P(y|x) 28:2648 loss=   0.317335069, acc=   0.906250000
P(x) | 28:45 f(x_p_d)=   4.524153233 f(x_q)=   4.679573059 d=  -0.155419827
P(y|x) 28:2649 loss=   0.381662995, acc=   0.859375000
P(x) | 28:46 f(x_p_d)=   4.367322922 f(x_q)=   4.035930157 d=   0.331392765
P(y|x) 28:2650 loss=   0.331072211, acc=   0.890625000
P(x) | 28:47 f(x_p_d)=   3.893298864 f(x_q)=   3.777559280 d=   0.115739584
P(y|x) 28:2651 loss=   0.263609618, acc=   0.906250000
P(x) | 28:48 f(x_p_d)=   3.934943199 f(x_q)=   4.010808468 d=  -0.075865269
P(y|x) 28:2652 loss=   0.337994218, acc=   0.867187500
P(x) | 28:49 f(x_p_d)=   4.136637211 f(x_q)=   4.630218506 d=  -0.493581295
P(y|x) 28:2653 loss=   0.514690101, acc=   0.812500000
P(x) | 28:50 f(x_p_d)=   4.632919312 f(x_q)=   4.967100143 d=  -0.334180832
P(y|x) 28:2654 loss=   0.367665261, acc=   0.859375000
P(x) | 28:51 f(x_p_d)=   4.721697807 f(x_q)=   4.941815376 d=  -0.220117569
P(y|x) 28:2655 loss=   0.329964101, acc=   0.882812500
P(x) | 28:52 f(x_p_d)=   4.973657608 f(x_q)=   5.090115547 d=  -0.116457939
P(y|x) 28:2656 loss=   0.382387757, acc=   0.851562500
