Using downloaded and verified file: /home/carlosgil/.medmnist/bloodmnist.npz
Using downloaded and verified file: /home/carlosgil/.medmnist/bloodmnist.npz
Using downloaded and verified file: /home/carlosgil/.medmnist/bloodmnist.npz
Using downloaded and verified file: /home/carlosgil/.medmnist/bloodmnist.npz
| Wide-Resnet 28x10
P(x) | 12:62 f(x_p_d)=  10.123737335 f(x_q)=  10.094396591 d=   0.029340744
P(y|x) 12:1178 loss=   0.668974340, acc=   0.843750000
P(x) | 12:63 f(x_p_d)=  10.551238060 f(x_q)=  10.571424484 d=  -0.020186424
P(y|x) 12:1179 loss=   0.750513434, acc=   0.726562500
P(x) | 12:64 f(x_p_d)=  11.423193932 f(x_q)=  11.775236130 d=  -0.352042198
P(y|x) 12:1180 loss=   0.725399554, acc=   0.789062500
P(x) | 12:65 f(x_p_d)=  12.144279480 f(x_q)=  12.584407806 d=  -0.440128326
P(y|x) 12:1181 loss=   0.657504618, acc=   0.789062500
P(x) | 12:66 f(x_p_d)=  12.840312958 f(x_q)=  13.098614693 d=  -0.258301735
P(y|x) 12:1182 loss=   0.729290187, acc=   0.765625000
P(x) | 12:67 f(x_p_d)=  13.258605957 f(x_q)=  13.106529236 d=   0.152076721
P(y|x) 12:1183 loss=   0.726028025, acc=   0.750000000
P(x) | 12:68 f(x_p_d)=  12.745689392 f(x_q)=  12.801328659 d=  -0.055639267
P(y|x) 12:1184 loss=   0.728386462, acc=   0.781250000
P(x) | 12:69 f(x_p_d)=  12.534267426 f(x_q)=  12.494763374 d=   0.039504051
P(y|x) 12:1185 loss=   0.760699868, acc=   0.718750000
P(x) | 12:70 f(x_p_d)=  12.142555237 f(x_q)=  12.186056137 d=  -0.043500900
P(y|x) 12:1186 loss=   0.702513397, acc=   0.718750000
P(x) | 12:71 f(x_p_d)=  12.080796242 f(x_q)=  11.985941887 d=   0.094854355
P(y|x) 12:1187 loss=   0.636888146, acc=   0.781250000
P(x) | 12:72 f(x_p_d)=  12.432014465 f(x_q)=  12.621331215 d=  -0.189316750
P(y|x) 12:1188 loss=   0.661243558, acc=   0.773437500
P(x) | 12:73 f(x_p_d)=  13.317573547 f(x_q)=  13.347389221 d=  -0.029815674
P(y|x) 12:1189 loss=   0.650925994, acc=   0.820312500
P(x) | 12:74 f(x_p_d)=  14.119025230 f(x_q)=  14.151109695 d=  -0.032084465
P(y|x) 12:1190 loss=   0.669177592, acc=   0.789062500
P(x) | 12:75 f(x_p_d)=  13.965782166 f(x_q)=  13.908738136 d=   0.057044029
P(y|x) 12:1191 loss=   0.615726173, acc=   0.828125000
P(x) | 12:76 f(x_p_d)=  14.529848099 f(x_q)=  14.576625824 d=  -0.046777725
P(y|x) 12:1192 loss=   0.636608422, acc=   0.734375000
P(x) | 12:77 f(x_p_d)=  14.645040512 f(x_q)=  14.759200096 d=  -0.114159584
P(y|x) 12:1193 loss=   0.616474688, acc=   0.812500000
P(x) | 12:78 f(x_p_d)=  14.406900406 f(x_q)=  14.351915359 d=   0.054985046
P(y|x) 12:1194 loss=   0.639436126, acc=   0.781250000
P(x) | 12:79 f(x_p_d)=  14.428578377 f(x_q)=  14.783268929 d=  -0.354690552
P(y|x) 12:1195 loss=   0.620022774, acc=   0.804687500
P(x) | 12:80 f(x_p_d)=  14.843082428 f(x_q)=  15.121276855 d=  -0.278194427
P(y|x) 12:1196 loss=   0.608284891, acc=   0.820312500
P(x) | 12:81 f(x_p_d)=  14.924295425 f(x_q)=  15.268331528 d=  -0.344036102
P(y|x) 12:1197 loss=   0.674752951, acc=   0.750000000
P(x) | 12:82 f(x_p_d)=  14.593070984 f(x_q)=  14.846739769 d=  -0.253668785
P(y|x) 12:1198 loss=   0.625288069, acc=   0.773437500
P(x) | 12:83 f(x_p_d)=  14.085276604 f(x_q)=  14.435395241 d=  -0.350118637
P(y|x) 12:1199 loss=   0.635977745, acc=   0.773437500
P(x) | 12:84 f(x_p_d)=  14.265985489 f(x_q)=  14.503962517 d=  -0.237977028
P(y|x) 12:1200 loss=   0.620791316, acc=   0.796875000
P(x) | 12:85 f(x_p_d)=  14.893579483 f(x_q)=  15.208867073 d=  -0.315287590
P(y|x) 12:1201 loss=   0.628867269, acc=   0.851562500
P(x) | 12:86 f(x_p_d)=  14.318171501 f(x_q)=  14.551809311 d=  -0.233637810
P(y|x) 12:1202 loss=   0.662343085, acc=   0.828125000
P(x) | 12:87 f(x_p_d)=  12.596139908 f(x_q)=  12.732942581 d=  -0.136802673
P(y|x) 12:1203 loss=   0.709685326, acc=   0.695312500
P(x) | 12:88 f(x_p_d)=  11.615990639 f(x_q)=  11.689469337 d=  -0.073478699
P(y|x) 12:1204 loss=   0.684699893, acc=   0.773437500
P(x) | 12:89 f(x_p_d)=  11.302451134 f(x_q)=  11.203126907 d=   0.099324226
P(y|x) 12:1205 loss=   0.652140081, acc=   0.781250000
P(x) | 12:90 f(x_p_d)=  11.395674706 f(x_q)=  11.596162796 d=  -0.200488091
P(y|x) 12:1206 loss=   0.690329075, acc=   0.757812500
P(x) | 12:91 f(x_p_d)=  11.361222267 f(x_q)=  11.750143051 d=  -0.388920784
P(y|x) 12:1207 loss=   0.691022635, acc=   0.789062500
P(x) | 12:92 f(x_p_d)=  11.095535278 f(x_q)=  11.127599716 d=  -0.032064438
P(y|x) 12:1208 loss=   0.677693725, acc=   0.812500000
Epoch 12: Valid Loss 0.7274867296218872, Valid Acc 0.7412382960319519
Best Valid!: 0.7412382960319519
P(x) | 13:0 f(x_p_d)=  11.074447632 f(x_q)=  10.909780502 d=   0.164667130
P(y|x) 13:1209 loss=   0.699180603, acc=   0.757812500
P(x) | 13:1 f(x_p_d)=  11.292263031 f(x_q)=  11.338281631 d=  -0.046018600
P(y|x) 13:1210 loss=   0.678128242, acc=   0.750000000
P(x) | 13:2 f(x_p_d)=  11.375205994 f(x_q)=  11.761754990 d=  -0.386548996
P(y|x) 13:1211 loss=   0.620546401, acc=   0.789062500
P(x) | 13:3 f(x_p_d)=  11.157154083 f(x_q)=  11.167955399 d=  -0.010801315
P(y|x) 13:1212 loss=   0.663379669, acc=   0.804687500
P(x) | 13:4 f(x_p_d)=  10.831157684 f(x_q)=  11.285793304 d=  -0.454635620
P(y|x) 13:1213 loss=   0.643549740, acc=   0.796875000
P(x) | 13:5 f(x_p_d)=  10.895837784 f(x_q)=  11.396789551 d=  -0.500951767
P(y|x) 13:1214 loss=   0.617160201, acc=   0.781250000
P(x) | 13:6 f(x_p_d)=  10.261295319 f(x_q)=  10.184840202 d=   0.076455116
P(y|x) 13:1215 loss=   0.669622064, acc=   0.742187500
P(x) | 13:7 f(x_p_d)=  10.263874054 f(x_q)=  10.221971512 d=   0.041902542
P(y|x) 13:1216 loss=   0.658615828, acc=   0.773437500
P(x) | 13:8 f(x_p_d)=  10.758501053 f(x_q)=  10.601314545 d=   0.157186508
P(y|x) 13:1217 loss=   0.628867269, acc=   0.828125000
P(x) | 13:9 f(x_p_d)=  11.751828194 f(x_q)=  11.949380875 d=  -0.197552681
P(y|x) 13:1218 loss=   0.634926498, acc=   0.820312500
P(x) | 13:10 f(x_p_d)=  12.162714958 f(x_q)=  12.374073029 d=  -0.211358070
P(y|x) 13:1219 loss=   0.663105190, acc=   0.796875000
P(x) | 13:11 f(x_p_d)=  12.212905884 f(x_q)=  12.410238266 d=  -0.197332382
P(y|x) 13:1220 loss=   0.670152605, acc=   0.757812500
P(x) | 13:12 f(x_p_d)=  11.474251747 f(x_q)=  11.246568680 d=   0.227683067
P(y|x) 13:1221 loss=   0.604512990, acc=   0.781250000
P(x) | 13:13 f(x_p_d)=  10.702259064 f(x_q)=  10.730508804 d=  -0.028249741
P(y|x) 13:1222 loss=   0.537895322, acc=   0.828125000
P(x) | 13:14 f(x_p_d)=  10.136562347 f(x_q)=  10.375031471 d=  -0.238469124
P(y|x) 13:1223 loss=   0.576499701, acc=   0.820312500
P(x) | 13:15 f(x_p_d)=  10.574266434 f(x_q)=  10.772130966 d=  -0.197864532
P(y|x) 13:1224 loss=   0.562352180, acc=   0.828125000
P(x) | 13:16 f(x_p_d)=  11.079172134 f(x_q)=  11.338710785 d=  -0.259538651
P(y|x) 13:1225 loss=   0.630203187, acc=   0.828125000
P(x) | 13:17 f(x_p_d)=  11.612913132 f(x_q)=  11.719102859 d=  -0.106189728
P(y|x) 13:1226 loss=   0.551648259, acc=   0.859375000
P(x) | 13:18 f(x_p_d)=  11.897655487 f(x_q)=  12.047841072 d=  -0.150185585
P(y|x) 13:1227 loss=   0.671955109, acc=   0.804687500
P(x) | 13:19 f(x_p_d)=  11.718057632 f(x_q)=  11.911330223 d=  -0.193272591
P(y|x) 13:1228 loss=   0.680725634, acc=   0.750000000
P(x) | 13:20 f(x_p_d)=  11.243680000 f(x_q)=  11.290065765 d=  -0.046385765
P(y|x) 13:1229 loss=   0.592146754, acc=   0.843750000
P(x) | 13:21 f(x_p_d)=  11.220935822 f(x_q)=  11.404508591 d=  -0.183572769
P(y|x) 13:1230 loss=   0.605082572, acc=   0.781250000
P(x) | 13:22 f(x_p_d)=  11.624109268 f(x_q)=  11.993557930 d=  -0.369448662
P(y|x) 13:1231 loss=   0.601839900, acc=   0.789062500
P(x) | 13:23 f(x_p_d)=  11.693340302 f(x_q)=  12.073042870 d=  -0.379702568
P(y|x) 13:1232 loss=   0.624568939, acc=   0.765625000
P(x) | 13:24 f(x_p_d)=  11.127834320 f(x_q)=  11.472955704 d=  -0.345121384
P(y|x) 13:1233 loss=   0.679154813, acc=   0.757812500
P(x) | 13:25 f(x_p_d)=  10.568351746 f(x_q)=  10.687718391 d=  -0.119366646
P(y|x) 13:1234 loss=   0.656886101, acc=   0.796875000
P(x) | 13:26 f(x_p_d)=   9.886772156 f(x_q)=  10.239464760 d=  -0.352692604
P(y|x) 13:1235 loss=   0.650992036, acc=   0.781250000
P(x) | 13:27 f(x_p_d)=   9.339868546 f(x_q)=   9.460693359 d=  -0.120824814
P(y|x) 13:1236 loss=   0.716989040, acc=   0.773437500
P(x) | 13:28 f(x_p_d)=   9.355430603 f(x_q)=   9.375320435 d=  -0.019889832
P(y|x) 13:1237 loss=   0.652190745, acc=   0.812500000
P(x) | 13:29 f(x_p_d)=   9.362390518 f(x_q)=   9.372676849 d=  -0.010286331
P(y|x) 13:1238 loss=   0.690754235, acc=   0.781250000
P(x) | 13:30 f(x_p_d)=   9.474290848 f(x_q)=   9.840065956 d=  -0.365775108
P(y|x) 13:1239 loss=   0.618737936, acc=   0.828125000
P(x) | 13:31 f(x_p_d)=   9.262171745 f(x_q)=   9.331362724 d=  -0.069190979
P(y|x) 13:1240 loss=   0.670183003, acc=   0.781250000
P(x) | 13:32 f(x_p_d)=   8.648653984 f(x_q)=   8.564321518 d=   0.084332466
P(y|x) 13:1241 loss=   0.619991958, acc=   0.812500000
P(x) | 13:33 f(x_p_d)=   8.441713333 f(x_q)=   8.406404495 d=   0.035308838
P(y|x) 13:1242 loss=   0.681812286, acc=   0.773437500
P(x) | 13:34 f(x_p_d)=   8.607225418 f(x_q)=   8.695739746 d=  -0.088514328
P(y|x) 13:1243 loss=   0.624531388, acc=   0.796875000
P(x) | 13:35 f(x_p_d)=   8.608602524 f(x_q)=   8.615659714 d=  -0.007057190
P(y|x) 13:1244 loss=   0.616214037, acc=   0.804687500
P(x) | 13:36 f(x_p_d)=   8.730628967 f(x_q)=   8.842006683 d=  -0.111377716
P(y|x) 13:1245 loss=   0.653228581, acc=   0.796875000
P(x) | 13:37 f(x_p_d)=   9.028621674 f(x_q)=   9.370538712 d=  -0.341917038
P(y|x) 13:1246 loss=   0.616797268, acc=   0.789062500
P(x) | 13:38 f(x_p_d)=   9.750191689 f(x_q)=   9.945085526 d=  -0.194893837
P(y|x) 13:1247 loss=   0.623909831, acc=   0.804687500
P(x) | 13:39 f(x_p_d)=  10.237983704 f(x_q)=  10.259988785 d=  -0.022005081
P(y|x) 13:1248 loss=   0.661470115, acc=   0.757812500
P(x) | 13:40 f(x_p_d)=  10.603368759 f(x_q)=  10.585811615 d=   0.017557144
P(y|x) 13:1249 loss=   0.581392884, acc=   0.851562500
P(x) | 13:41 f(x_p_d)=  10.719986916 f(x_q)=  10.569307327 d=   0.150679588
P(y|x) 13:1250 loss=   0.653427422, acc=   0.789062500
P(x) | 13:42 f(x_p_d)=  11.636337280 f(x_q)=  11.572776794 d=   0.063560486
P(y|x) 13:1251 loss=   0.603217602, acc=   0.804687500
P(x) | 13:43 f(x_p_d)=  12.746449471 f(x_q)=  12.987086296 d=  -0.240636826
P(y|x) 13:1252 loss=   0.642866850, acc=   0.773437500
P(x) | 13:44 f(x_p_d)=  12.413160324 f(x_q)=  12.974473953 d=  -0.561313629
P(y|x) 13:1253 loss=   0.704855084, acc=   0.679687500
P(x) | 13:45 f(x_p_d)=  11.968826294 f(x_q)=  12.354738235 d=  -0.385911942
P(y|x) 13:1254 loss=   0.608375907, acc=   0.765625000
P(x) | 13:46 f(x_p_d)=  11.374966621 f(x_q)=  11.572864532 d=  -0.197897911
P(y|x) 13:1255 loss=   0.528218985, acc=   0.843750000
P(x) | 13:47 f(x_p_d)=  10.614959717 f(x_q)=  10.704196930 d=  -0.089237213
P(y|x) 13:1256 loss=   0.603632569, acc=   0.812500000
P(x) | 13:48 f(x_p_d)=  10.352434158 f(x_q)=  10.417984962 d=  -0.065550804
P(y|x) 13:1257 loss=   0.630005002, acc=   0.765625000
P(x) | 13:49 f(x_p_d)=  10.470449448 f(x_q)=  10.499464035 d=  -0.029014587
P(y|x) 13:1258 loss=   0.658636928, acc=   0.765625000
P(x) | 13:50 f(x_p_d)=  10.869936943 f(x_q)=  11.028486252 d=  -0.158549309
P(y|x) 13:1259 loss=   0.603808999, acc=   0.789062500
P(x) | 13:51 f(x_p_d)=  11.706978798 f(x_q)=  12.027921677 d=  -0.320942879
P(y|x) 13:1260 loss=   0.589870811, acc=   0.820312500
P(x) | 13:52 f(x_p_d)=  12.278964996 f(x_q)=  12.343523979 d=  -0.064558983
P(y|x) 13:1261 loss=   0.574553668, acc=   0.828125000
P(x) | 13:53 f(x_p_d)=  12.415363312 f(x_q)=  12.679162025 d=  -0.263798714
P(y|x) 13:1262 loss=   0.536405385, acc=   0.843750000
P(x) | 13:54 f(x_p_d)=  12.751050949 f(x_q)=  12.946262360 d=  -0.195211411
P(y|x) 13:1263 loss=   0.599977434, acc=   0.820312500
P(x) | 13:55 f(x_p_d)=  12.056647301 f(x_q)=  12.357563019 d=  -0.300915718
P(y|x) 13:1264 loss=   0.652774930, acc=   0.750000000
P(x) | 13:56 f(x_p_d)=  10.791073799 f(x_q)=  10.936960220 d=  -0.145886421
P(y|x) 13:1265 loss=   0.624608517, acc=   0.781250000
P(x) | 13:57 f(x_p_d)=   9.571819305 f(x_q)=   9.743532181 d=  -0.171712875
P(y|x) 13:1266 loss=   0.554401875, acc=   0.796875000
P(x) | 13:58 f(x_p_d)=   8.222129822 f(x_q)=   8.401445389 d=  -0.179315567
P(y|x) 13:1267 loss=   0.600437045, acc=   0.781250000
P(x) | 13:59 f(x_p_d)=   7.229578972 f(x_q)=   7.515514851 d=  -0.285935879
P(y|x) 13:1268 loss=   0.631307840, acc=   0.742187500
P(x) | 13:60 f(x_p_d)=   7.223131657 f(x_q)=   7.057392120 d=   0.165739536
P(y|x) 13:1269 loss=   0.660708725, acc=   0.750000000
P(x) | 13:61 f(x_p_d)=   8.341635704 f(x_q)=   8.476350784 d=  -0.134715080
P(y|x) 13:1270 loss=   0.629436672, acc=   0.820312500
P(x) | 13:62 f(x_p_d)=  10.085448265 f(x_q)=  10.085826874 d=  -0.000378609
P(y|x) 13:1271 loss=   0.619042039, acc=   0.804687500
P(x) | 13:63 f(x_p_d)=  11.379584312 f(x_q)=  11.630058289 d=  -0.250473976
P(y|x) 13:1272 loss=   0.660023630, acc=   0.742187500
P(x) | 13:64 f(x_p_d)=  11.907098770 f(x_q)=  12.040301323 d=  -0.133202553
P(y|x) 13:1273 loss=   0.624753118, acc=   0.828125000
P(x) | 13:65 f(x_p_d)=  11.479240417 f(x_q)=  11.577922821 d=  -0.098682404
P(y|x) 13:1274 loss=   0.573000014, acc=   0.812500000
P(x) | 13:66 f(x_p_d)=  10.795274734 f(x_q)=  11.035613060 d=  -0.240338326
P(y|x) 13:1275 loss=   0.649682760, acc=   0.796875000
P(x) | 13:67 f(x_p_d)=  10.172370911 f(x_q)=  10.415481567 d=  -0.243110657
P(y|x) 13:1276 loss=   0.634627938, acc=   0.750000000
P(x) | 13:68 f(x_p_d)=  10.342216492 f(x_q)=  10.932475090 d=  -0.590258598
P(y|x) 13:1277 loss=   0.641551018, acc=   0.812500000
P(x) | 13:69 f(x_p_d)=  10.640410423 f(x_q)=  10.753177643 d=  -0.112767220
P(y|x) 13:1278 loss=   0.713261425, acc=   0.742187500
P(x) | 13:70 f(x_p_d)=  10.866941452 f(x_q)=  10.973196030 d=  -0.106254578
P(y|x) 13:1279 loss=   0.727750182, acc=   0.765625000
P(x) | 13:71 f(x_p_d)=  10.173036575 f(x_q)=  10.354267120 d=  -0.181230545
P(y|x) 13:1280 loss=   0.800670147, acc=   0.718750000
P(x) | 13:72 f(x_p_d)=   9.133282661 f(x_q)=   9.302058220 d=  -0.168775558
P(y|x) 13:1281 loss=   0.610761404, acc=   0.828125000
P(x) | 13:73 f(x_p_d)=   7.888762951 f(x_q)=   8.049798012 d=  -0.161035061
P(y|x) 13:1282 loss=   0.682855010, acc=   0.765625000
P(x) | 13:74 f(x_p_d)=   6.611350060 f(x_q)=   6.743996620 d=  -0.132646561
P(y|x) 13:1283 loss=   0.752852917, acc=   0.718750000
P(x) | 13:75 f(x_p_d)=   5.885153294 f(x_q)=   6.294435501 d=  -0.409282207
P(y|x) 13:1284 loss=   0.698219359, acc=   0.710937500
P(x) | 13:76 f(x_p_d)=   7.036387444 f(x_q)=   7.267932892 d=  -0.231545448
P(y|x) 13:1285 loss=   0.824955642, acc=   0.656250000
P(x) | 13:77 f(x_p_d)=   8.359349251 f(x_q)=   8.456100464 d=  -0.096751213
P(y|x) 13:1286 loss=   0.648173094, acc=   0.835937500
P(x) | 13:78 f(x_p_d)=   9.310568810 f(x_q)=   9.420749664 d=  -0.110180855
P(y|x) 13:1287 loss=   0.776516140, acc=   0.718750000
P(x) | 13:79 f(x_p_d)=   9.796575546 f(x_q)=   9.858644485 d=  -0.062068939
P(y|x) 13:1288 loss=   0.758536816, acc=   0.773437500
P(x) | 13:80 f(x_p_d)=   9.604398727 f(x_q)=   9.732260704 d=  -0.127861977
P(y|x) 13:1289 loss=   0.655181170, acc=   0.812500000
P(x) | 13:81 f(x_p_d)=   9.258561134 f(x_q)=   9.146803856 d=   0.111757278
P(y|x) 13:1290 loss=   0.634265959, acc=   0.812500000
P(x) | 13:82 f(x_p_d)=   8.760364532 f(x_q)=   8.738251686 d=   0.022112846
P(y|x) 13:1291 loss=   0.613609254, acc=   0.789062500
P(x) | 13:83 f(x_p_d)=   8.429733276 f(x_q)=   8.833065033 d=  -0.403331757
P(y|x) 13:1292 loss=   0.616061091, acc=   0.757812500
P(x) | 13:84 f(x_p_d)=   8.890542030 f(x_q)=   8.873296738 d=   0.017245293
P(y|x) 13:1293 loss=   0.637802362, acc=   0.765625000
P(x) | 13:85 f(x_p_d)=   9.550735474 f(x_q)=   9.898530960 d=  -0.347795486
P(y|x) 13:1294 loss=   0.670833230, acc=   0.765625000
P(x) | 13:86 f(x_p_d)=   9.780881882 f(x_q)=   9.640861511 d=   0.140020370
P(y|x) 13:1295 loss=   0.565704405, acc=   0.812500000
P(x) | 13:87 f(x_p_d)=   9.901205063 f(x_q)=  10.159008026 d=  -0.257802963
P(y|x) 13:1296 loss=   0.629484117, acc=   0.796875000
P(x) | 13:88 f(x_p_d)=   9.737672806 f(x_q)=   9.834409714 d=  -0.096736908
P(y|x) 13:1297 loss=   0.630505085, acc=   0.796875000
P(x) | 13:89 f(x_p_d)=   9.342590332 f(x_q)=   9.359374046 d=  -0.016783714
P(y|x) 13:1298 loss=   0.572157443, acc=   0.828125000
P(x) | 13:90 f(x_p_d)=   8.746479034 f(x_q)=   8.969627380 d=  -0.223148346
P(y|x) 13:1299 loss=   0.627777338, acc=   0.804687500
P(x) | 13:91 f(x_p_d)=   8.267320633 f(x_q)=   8.494541168 d=  -0.227220535
P(y|x) 13:1300 loss=   0.642202079, acc=   0.804687500
P(x) | 13:92 f(x_p_d)=   8.528530121 f(x_q)=   8.519189835 d=   0.009340286
P(y|x) 13:1301 loss=   0.532444239, acc=   0.843750000
Epoch 13: Valid Loss 0.7485093474388123, Valid Acc 0.7254672646522522
P(x) | 14:0 f(x_p_d)=   8.804226875 f(x_q)=   8.946468353 d=  -0.142241478
P(y|x) 14:1302 loss=   0.595185101, acc=   0.843750000
P(x) | 14:1 f(x_p_d)=   9.257871628 f(x_q)=   9.377439499 d=  -0.119567871
P(y|x) 14:1303 loss=   0.584409654, acc=   0.789062500
P(x) | 14:2 f(x_p_d)=   9.500988007 f(x_q)=   9.637624741 d=  -0.136636734
P(y|x) 14:1304 loss=   0.637643278, acc=   0.781250000
P(x) | 14:3 f(x_p_d)=   9.875020981 f(x_q)=   9.835592270 d=   0.039428711
P(y|x) 14:1305 loss=   0.563644946, acc=   0.804687500
P(x) | 14:4 f(x_p_d)=   9.838716507 f(x_q)=  10.059573174 d=  -0.220856667
P(y|x) 14:1306 loss=   0.582425475, acc=   0.820312500
P(x) | 14:5 f(x_p_d)=  10.100240707 f(x_q)=  10.019527435 d=   0.080713272
P(y|x) 14:1307 loss=   0.533163905, acc=   0.867187500
P(x) | 14:6 f(x_p_d)=  10.355863571 f(x_q)=  10.292764664 d=   0.063098907
P(y|x) 14:1308 loss=   0.565082371, acc=   0.835937500
P(x) | 14:7 f(x_p_d)=  10.752388954 f(x_q)=  10.988174438 d=  -0.235785484
P(y|x) 14:1309 loss=   0.565398514, acc=   0.820312500
P(x) | 14:8 f(x_p_d)=  10.934888840 f(x_q)=  11.278824806 d=  -0.343935966
P(y|x) 14:1310 loss=   0.560930908, acc=   0.843750000
P(x) | 14:9 f(x_p_d)=  10.693906784 f(x_q)=  11.058871269 d=  -0.364964485
P(y|x) 14:1311 loss=   0.547527194, acc=   0.796875000
P(x) | 14:10 f(x_p_d)=  10.120830536 f(x_q)=  10.383138657 d=  -0.262308121
P(y|x) 14:1312 loss=   0.595914662, acc=   0.820312500
P(x) | 14:11 f(x_p_d)=   9.756925583 f(x_q)=   9.856664658 d=  -0.099739075
P(y|x) 14:1313 loss=   0.548108518, acc=   0.851562500
P(x) | 14:12 f(x_p_d)=   9.991616249 f(x_q)=   9.926410675 d=   0.065205574
P(y|x) 14:1314 loss=   0.600041270, acc=   0.843750000
P(x) | 14:13 f(x_p_d)=  10.268532753 f(x_q)=   9.981696129 d=   0.286836624
P(y|x) 14:1315 loss=   0.578325391, acc=   0.828125000
P(x) | 14:14 f(x_p_d)=  10.252674103 f(x_q)=  10.338613510 d=  -0.085939407
P(y|x) 14:1316 loss=   0.635894418, acc=   0.804687500
P(x) | 14:15 f(x_p_d)=  10.287773132 f(x_q)=  10.293202400 d=  -0.005429268
P(y|x) 14:1317 loss=   0.587063670, acc=   0.835937500
P(x) | 14:16 f(x_p_d)=  10.364274979 f(x_q)=  10.193105698 d=   0.171169281
P(y|x) 14:1318 loss=   0.589855313, acc=   0.796875000
P(x) | 14:17 f(x_p_d)=  10.675156593 f(x_q)=  10.794095993 d=  -0.118939400
P(y|x) 14:1319 loss=   0.560976088, acc=   0.789062500
P(x) | 14:18 f(x_p_d)=  11.149914742 f(x_q)=  11.409749031 d=  -0.259834290
P(y|x) 14:1320 loss=   0.515477657, acc=   0.851562500
P(x) | 14:19 f(x_p_d)=  11.724707603 f(x_q)=  11.877404213 d=  -0.152696609
P(y|x) 14:1321 loss=   0.565725565, acc=   0.804687500
P(x) | 14:20 f(x_p_d)=  12.028707504 f(x_q)=  12.398001671 d=  -0.369294167
P(y|x) 14:1322 loss=   0.528406799, acc=   0.843750000
P(x) | 14:21 f(x_p_d)=  11.987920761 f(x_q)=  12.413896561 d=  -0.425975800
P(y|x) 14:1323 loss=   0.561298966, acc=   0.820312500
P(x) | 14:22 f(x_p_d)=  12.262533188 f(x_q)=  12.398112297 d=  -0.135579109
P(y|x) 14:1324 loss=   0.597142458, acc=   0.828125000
P(x) | 14:23 f(x_p_d)=  11.980005264 f(x_q)=  12.247987747 d=  -0.267982483
P(y|x) 14:1325 loss=   0.514436364, acc=   0.859375000
P(x) | 14:24 f(x_p_d)=  11.426883698 f(x_q)=  11.634061813 d=  -0.207178116
P(y|x) 14:1326 loss=   0.465063304, acc=   0.851562500
P(x) | 14:25 f(x_p_d)=  10.937385559 f(x_q)=  11.123605728 d=  -0.186220169
P(y|x) 14:1327 loss=   0.551497936, acc=   0.812500000
P(x) | 14:26 f(x_p_d)=  10.285186768 f(x_q)=  10.425752640 d=  -0.140565872
P(y|x) 14:1328 loss=   0.534523427, acc=   0.851562500
P(x) | 14:27 f(x_p_d)=   9.446525574 f(x_q)=   9.504986763 d=  -0.058461189
P(y|x) 14:1329 loss=   0.514550209, acc=   0.867187500
P(x) | 14:28 f(x_p_d)=   8.867744446 f(x_q)=   9.175281525 d=  -0.307537079
P(y|x) 14:1330 loss=   0.573740005, acc=   0.835937500
P(x) | 14:29 f(x_p_d)=   9.263889313 f(x_q)=   9.286645889 d=  -0.022756577
P(y|x) 14:1331 loss=   0.539246023, acc=   0.835937500
P(x) | 14:30 f(x_p_d)=   9.991391182 f(x_q)=  10.328847885 d=  -0.337456703
P(y|x) 14:1332 loss=   0.602828920, acc=   0.796875000
P(x) | 14:31 f(x_p_d)=  10.394628525 f(x_q)=  10.589857101 d=  -0.195228577
P(y|x) 14:1333 loss=   0.585608304, acc=   0.781250000
P(x) | 14:32 f(x_p_d)=  10.157335281 f(x_q)=  10.355221748 d=  -0.197886467
P(y|x) 14:1334 loss=   0.660400152, acc=   0.742187500
P(x) | 14:33 f(x_p_d)=   9.503656387 f(x_q)=   9.639120102 d=  -0.135463715
P(y|x) 14:1335 loss=   0.639938891, acc=   0.773437500
P(x) | 14:34 f(x_p_d)=   8.577904701 f(x_q)=   8.652196884 d=  -0.074292183
P(y|x) 14:1336 loss=   0.660443246, acc=   0.765625000
P(x) | 14:35 f(x_p_d)=   8.130736351 f(x_q)=   8.112998962 d=   0.017737389
P(y|x) 14:1337 loss=   0.625855982, acc=   0.789062500
P(x) | 14:36 f(x_p_d)=   7.689635277 f(x_q)=   7.827874184 d=  -0.138238907
P(y|x) 14:1338 loss=   0.629088819, acc=   0.796875000
P(x) | 14:37 f(x_p_d)=   7.910000324 f(x_q)=   7.979216576 d=  -0.069216251
P(y|x) 14:1339 loss=   0.601145148, acc=   0.820312500
P(x) | 14:38 f(x_p_d)=   8.501803398 f(x_q)=   8.611330032 d=  -0.109526634
P(y|x) 14:1340 loss=   0.680628955, acc=   0.742187500
P(x) | 14:39 f(x_p_d)=   9.104772568 f(x_q)=   9.182885170 d=  -0.078112602
P(y|x) 14:1341 loss=   0.619840086, acc=   0.828125000
P(x) | 14:40 f(x_p_d)=   9.095069885 f(x_q)=   9.164560318 d=  -0.069490433
P(y|x) 14:1342 loss=   0.672063529, acc=   0.781250000
P(x) | 14:41 f(x_p_d)=   8.828469276 f(x_q)=   8.743724823 d=   0.084744453
P(y|x) 14:1343 loss=   0.569678962, acc=   0.843750000
P(x) | 14:42 f(x_p_d)=   8.572006226 f(x_q)=   8.481367111 d=   0.090639114
P(y|x) 14:1344 loss=   0.574323237, acc=   0.851562500
P(x) | 14:43 f(x_p_d)=   8.658853531 f(x_q)=   8.573514938 d=   0.085338593
P(y|x) 14:1345 loss=   0.568461716, acc=   0.835937500
